evidence_id,event_id,evidence_tier,reference,verse_text_kr,translation,is_parallel,note
EVD0001318,EVT0094,direct,사사기 5:23,여호와의 사자의 말씀에 메로스를 저주하라 너희가 거듭거듭 그 주민들을 저주할 것은 그들이 와서 여호와를 돕지 아니하며 여호와를 도와 용사를 치지 아니함이니라 하시도다,개역개정,false,
EVD0001319,EVT0094,direct,사사기 5:24,겐 사람 헤벨의 아내 야엘은 다른 여인들보다 복을 받을 것이니 장막에 있는 여인들보다 더욱 복을 받을 것이로다,개역개정,false,
EVD0001320,EVT0094,direct,사사기 5:25,시스라가 물을 구하매 우유를 주되 곧 엉긴 우유를 귀한 그릇에 담아 주었고,개역개정,false,
EVD0001321,EVT0094,direct,사사기 5:26,손으로 장막 말뚝을 잡으며 오른손에 일꾼들의 방망이를 들고 시스라를 쳐서 그의 머리를 뚫되 곧 그의 관자놀이를 꿰뚫었도다,개역개정,false,
EVD0001322,EVT0094,direct,사사기 5:27,그가 그의 발 앞에 꾸부러지며 엎드러지고 쓰러졌고 그의 발 앞에 꾸부러져 엎드러져서 그 꾸부러진 곳에 엎드러져 죽었도다,개역개정,false,
EVD0001323,EVT0094,direct,사사기 5:28,시스라의 어머니가 창문을 통하여 바라보며 창살을 통하여 부르짖기를 그의 병거가 어찌하여 더디 오는가 그의 병거들의 걸음이 어찌하여 늦어지는가 하매,개역개정,false,
EVD0001324,EVT0094,direct,사사기 5:29,그의 지혜로운 시녀들이 대답하였겠고 그도 스스로 대답하기를,개역개정,false,
EVD0001325,EVT0094,direct,사사기 5:30,그들이 어찌 노략물을 얻지 못하였으랴 그것을 나누지 못하였으랴 사람마다 한두 처녀를 얻었으리로다 시스라는 채색 옷을 노략하였으리니 그것은 수 놓은 채색 옷이리로다 곧 양쪽에 수 놓은 채색 옷이리니 노략한 자의 목에 꾸미리로다 하였으리라,개역개정,false,
EVD0001326,EVT0094,direct,사사기 5:31,여호와여 주의 원수들은 다 이와 같이 망하게 하시고 주를 사랑하는 자들은 해가 힘 있게 돋음 같게 하시옵소서 하니라 그 땅이 사십 년 동안 평온하였더라,개역개정,false,
EVD0001327,EVT0095,direct,사사기 9:1,여룹바알의 아들 아비멜렉이 세겜에 가서 그의 어머니의 형제에게 이르러 그들과 그의 외조부의 집의 온 가족에게 말하여 이르되,개역개정,false,
EVD0001328,EVT0095,direct,사사기 9:2,청하노니 너희는 세겜의 모든 사람들의 귀에 말하라 여룹바알의 아들 칠십 명이 다 너희를 다스림과 한 사람이 너희를 다스림이 어느 것이 너희에게 나으냐 또 나는 너희와 골육임을 기억하라 하니,개역개정,false,
EVD0001329,EVT0095,direct,사사기 9:3,그의 어머니의 형제들이 그를 위하여 이 모든 말을 세겜의 모든 사람들의 귀에 말하매 그들의 마음이 아비멜렉에게로 기울어서 이르기를 그는 우리 형제라 하고,개역개정,false,
EVD0001330,EVT0095,direct,사사기 9:4,바알브릿 신전에서 은 칠십 개를 내어 그에게 주매 아비멜렉이 그것으로 방탕하고 경박한 사람들을 사서 자기를 따르게 하고,개역개정,false,
EVD0001331,EVT0095,direct,사사기 9:5,오브라에 있는 그의 아버지의 집으로 가서 여룹바알의 아들 곧 자기 형제 칠십 명을 한 바위 위에서 죽였으되 다만 여룹바알의 막내 아들 요담은 스스로 숨었으므로 남으니라,개역개정,false,
EVD0001332,EVT0095,direct,사사기 9:6,세겜의 모든 사람과 밀로 모든 족속이 모여서 세겜에 있는 상수리나무 기둥 곁에서 아비멜렉을 왕으로 삼으니라,개역개정,false,
EVD0001333,EVT0095,direct,사사기 9:7,사람들이 요담에게 그 일을 알리매 요담이 그리심 산 꼭대기로 가서 서서 그의 목소리를 높여 그들에게 외쳐 이르되 세겜 사람들아 내 말을 들으라 그리하여야 하나님이 너희의 말을 들으시리라,개역개정,false,
EVD0001334,EVT0095,direct,사사기 9:8,하루는 나무들이 나가서 기름을 부어 자신들 위에 왕으로 삼으려 하여 감람나무에게 이르되 너는 우리 위에 왕이 되라 하매,개역개정,false,
EVD0001335,EVT0095,direct,사사기 9:9,감람나무가 그들에게 이르되 내게 있는 나의 기름은 하나님과 사람을 영화롭게 하나니 내가 어찌 그것을 버리고 가서 나무들 위에 우쭐대리요 한지라,개역개정,false,
EVD0001336,EVT0095,direct,사사기 9:10,나무들이 또 무화과나무에게 이르되 너는 와서 우리 위에 왕이 되라 하매,개역개정,false,
EVD0001337,EVT0095,direct,사사기 9:11,무화과나무가 그들에게 이르되 나의 단 것과 나의 아름다운 열매를 내가 어찌 버리고 가서 나무들 위에 우쭐대리요 한지라,개역개정,false,
EVD0001338,EVT0095,direct,사사기 9:12,나무들이 또 포도나무에게 이르되 너는 와서 우리 위에 왕이 되라 하매,개역개정,false,
EVD0001339,EVT0095,direct,사사기 9:13,포도나무가 그들에게 이르되 하나님과 사람을 기쁘게 하는 내 포도주를 내가 어찌 버리고 가서 나무들 위에 우쭐대리요 한지라,개역개정,false,
EVD0001340,EVT0095,direct,사사기 9:14,이에 모든 나무가 가시나무에게 이르되 너는 와서 우리 위에 왕이 되라 하매,개역개정,false,
EVD0001341,EVT0095,direct,사사기 9:15,가시나무가 나무들에게 이르되 만일 너희가 참으로 내게 기름을 부어 너희 위에 왕으로 삼겠거든 와서 내 그늘에 피하라 그리하지 아니하면 불이 가시나무에서 나와서 레바논의 백향목을 사를 것이니라 하였느니라,개역개정,false,
EVD0001342,EVT0095,direct,사사기 9:16,이제 너희가 아비멜렉을 세워 왕으로 삼았으니 너희가 행한 것이 과연 진실하고 의로우냐 이것이 여룹바알과 그의 집을 선대함이냐 이것이 그의 손이 행한 대로 그에게 보답함이냐,개역개정,false,
EVD0001343,EVT0095,direct,사사기 9:17,우리 아버지가 전에 죽음을 무릅쓰고 너희를 위하여 싸워 미디안의 손에서 너희를 건져냈거늘,개역개정,false,
EVD0001344,EVT0095,direct,사사기 9:18,너희가 오늘 일어나 우리 아버지의 집을 쳐서 그의 아들 칠십 명을 한 바위 위에서 죽이고 그의 여종의 아들 아비멜렉이 너희 형제가 된다고 그를 세워 세겜 사람들 위에 왕으로 삼았도다,개역개정,false,
EVD0001345,EVT0095,direct,사사기 9:19,만일 너희가 오늘 여룹바알과 그의 집을 대접한 것이 진실하고 의로운 일이면 너희가 아비멜렉으로 말미암아 기뻐할 것이요 아비멜렉도 너희로 말미암아 기뻐하려니와,개역개정,false,
EVD0001346,EVT0095,direct,사사기 9:20,그렇지 아니하면 아비멜렉에게서 불이 나와서 세겜 사람들과 밀로의 집을 사를 것이요 세겜 사람들과 밀로의 집에서도 불이 나와 아비멜렉을 사를 것이니라 하고,개역개정,false,
EVD0001347,EVT0095,direct,사사기 9:21,요담이 그의 형제 아비멜렉 앞에서 도망하여 피해서 브엘로 가서 거기에 거주하니라,개역개정,false,
EVD0001348,EVT0095,direct,사사기 9:22,아비멜렉이 이스라엘을 다스린 지 삼 년에,개역개정,false,
EVD0001349,EVT0095,direct,사사기 9:23,하나님이 아비멜렉과 세겜 사람들 사이에 악한 영을 보내시매 세겜 사람들이 아비멜렉을 배반하였으니,개역개정,false,
EVD0001350,EVT0095,direct,사사기 9:24,이는 여룹바알의 아들 칠십 명에게 저지른 포학한 일을 갚되 그들을 죽여 피 흘린 죄를 그들의 형제 아비멜렉과 아비멜렉의 손을 도와 그의 형제들을 죽이게 한 세겜 사람들에게로 돌아가게 하심이라,개역개정,false,
EVD0001351,EVT0095,direct,사사기 9:25,세겜 사람들이 산들의 꼭대기에 사람을 매복시켜 아비멜렉을 엿보게 하고 그 길로 지나는 모든 자를 다 강탈하게 하니 어떤 사람이 그것을 아비멜렉에게 알리니라,개역개정,false,
EVD0001352,EVT0095,direct,사사기 9:26,에벳의 아들 가알이 그의 형제와 더불어 세겜에 이르니 세겜 사람들이 그를 신뢰하니라,개역개정,false,
EVD0001353,EVT0095,direct,사사기 9:27,그들이 밭에 가서 포도를 거두어다가 밟아 짜서 연회를 베풀고 그들의 신당에 들어가서 먹고 마시며 아비멜렉을 저주하니,개역개정,false,
EVD0001354,EVT0095,direct,사사기 9:28,에벳의 아들 가알이 이르되 아비멜렉은 누구며 세겜은 누구기에 우리가 아비멜렉을 섬기리요 그가 여룹바알의 아들이 아니냐 그의 신복은 스불이 아니냐 차라리 세겜의 아버지 하몰의 후손을 섬길 것이라 우리가 어찌 아비멜렉을 섬기리요,개역개정,false,
EVD0001355,EVT0095,direct,사사기 9:29,이 백성이 내 수하에 있었더라면 내가 아비멜렉을 제거하였으리라 하고 아비멜렉에게 이르되 네 군대를 증원해서 나오라 하니라,개역개정,false,
EVD0001356,EVT0095,direct,사사기 9:30,그 성읍의 방백 스불이 에벳의 아들 가알의 말을 듣고 노하여,개역개정,false,
EVD0001357,EVT0095,direct,사사기 9:31,사자들을 아비멜렉에게 가만히 보내어 이르되 보소서 에벳의 아들 가알과 그의 형제들이 세겜에 이르러 그 성읍이 당신을 대적하게 하니,개역개정,false,
EVD0001358,EVT0095,direct,사사기 9:32,당신은 당신과 함께 있는 백성과 더불어 밤에 일어나 밭에 매복하였다가,개역개정,false,
EVD0001359,EVT0095,direct,사사기 9:33,아침 해 뜰 때에 당신이 일찍 일어나 이 성읍을 엄습하면 가알 및 그와 함께 있는 백성이 나와서 당신을 대적하리니 당신은 기회를 보아 그에게 행하소서 하니,개역개정,false,
EVD0001360,EVT0095,direct,사사기 9:34,아비멜렉과 그와 함께 있는 모든 백성이 밤에 일어나 네 떼로 나누어 세겜에 맞서 매복하였더니,개역개정,false,
EVD0001361,EVT0095,direct,사사기 9:35,에벳의 아들 가알이 나와서 성읍 문 입구에 설 때에 아비멜렉과 그와 함께 있는 백성이 매복하였던 곳에서 일어난지라,개역개정,false,
EVD0001362,EVT0095,direct,사사기 9:36,가알이 그 백성을 보고 스불에게 이르되 보라 백성이 산 꼭대기에서부터 내려오는도다 하니 스불이 그에게 이르되 네가 산 그림자를 사람으로 보았느니라 하는지라,개역개정,false,
EVD0001363,EVT0095,direct,사사기 9:37,가알이 다시 말하여 이르되 보라 백성이 밭 가운데를 따라 내려오고 또 한 떼는 므오느님 상수리나무 길을 따라 오는도다 하니,개역개정,false,
EVD0001364,EVT0095,direct,사사기 9:38,스불이 그에게 이르되 네가 전에 말하기를 아비멜렉이 누구이기에 우리가 그를 섬기리요 하던 그 입이 이제 어디 있느냐 이들이 네가 업신여기던 그 백성이 아니냐 청하노니 이제 나가서 그들과 싸우라 하니,개역개정,false,
EVD0001365,EVT0095,direct,사사기 9:39,가알이 세겜 사람들보다 앞에 서서 나가 아비멜렉과 싸우다가,개역개정,false,
EVD0001366,EVT0095,direct,사사기 9:40,아비멜렉이 그를 추격하니 그 앞에서 도망하였고 부상하여 엎드러진 자가 많아 성문 입구까지 이르렀더라,개역개정,false,
EVD0001367,EVT0095,direct,사사기 9:41,아비멜렉은 아루마에 거주하고 스불은 가알과 그의 형제들을 쫓아내어 세겜에 거주하지 못하게 하더니,개역개정,false,
EVD0001368,EVT0095,direct,사사기 9:42,이튿날 백성이 밭으로 나오매 사람들이 그것을 아비멜렉에게 알리니라,개역개정,false,
EVD0001369,EVT0095,direct,사사기 9:43,아비멜렉이 자기 백성을 세 무리로 나누어 밭에 매복시켰더니 백성이 성에서 나오는 것을 보고 일어나 그들을 치되,개역개정,false,
EVD0001370,EVT0095,direct,사사기 9:44,아비멜렉과 그 떼는 돌격하여 성문 입구에 서고 두 무리는 밭에 있는 자들에게 돌격하여 그들을 죽이니,개역개정,false,
EVD0001371,EVT0095,direct,사사기 9:45,아비멜렉이 그 날 종일토록 그 성을 쳐서 마침내는 점령하고 거기 있는 백성을 죽이며 그 성을 헐고 소금을 뿌리니라,개역개정,false,
EVD0001372,EVT0095,direct,사사기 9:46,세겜 망대의 모든 사람들이 이를 듣고 엘브릿 신전의 보루로 들어갔더니,개역개정,false,
EVD0001373,EVT0095,direct,사사기 9:47,세겜 망대의 모든 사람들이 모인 것이 아비멜렉에게 알려지매,개역개정,false,
EVD0001374,EVT0095,direct,사사기 9:48,아비멜렉 및 그와 함께 있는 모든 백성이 살몬 산에 오르고 아비멜렉이 손에 도끼를 들고 나뭇가지를 찍어 그것을 들어올려 자기 어깨에 메고 그와 함께 있는 백성에게 이르되 너희는 내가 행하는 것을 보나니 빨리 나와 같이 행하라 하니,개역개정,false,
EVD0001375,EVT0095,direct,사사기 9:49,모든 백성들도 각각 나뭇가지를 찍어서 아비멜렉을 따라 보루 위에 놓고 그것들이 얹혀 있는 보루에 불을 놓으매 세겜 망대에 있는 사람들이 다 죽었으니 남녀가 약 천 명이었더라,개역개정,false,
EVD0001376,EVT0095,direct,사사기 9:50,아비멜렉이 데베스에 가서 데베스에 맞서 진 치고 그것을 점령하였더니,개역개정,false,
EVD0001377,EVT0095,direct,사사기 9:51,성읍 중에 견고한 망대가 있으므로 그 성읍 백성의 남녀가 모두 그리로 도망하여 들어가서 문을 잠그고 망대 꼭대기로 올라간지라,개역개정,false,
EVD0001378,EVT0095,direct,사사기 9:52,아비멜렉이 망대 앞에 이르러 공격하며 망대의 문에 가까이 나아가서 그것을 불사르려 하더니,개역개정,false,
